no_of_adults,no_of_children,no_of_weekend_nights,no_of_week_nights,required_car_parking_space,lead_time,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,avg_price_per_room,no_of_special_requests,booking_status,type_of_meal_plan_Meal Plan 2,type_of_meal_plan_Meal Plan 3,type_of_meal_plan_Not Selected,room_type_reserved_Room_Type 2,room_type_reserved_Room_Type 3,room_type_reserved_Room_Type 4,room_type_reserved_Room_Type 5,room_type_reserved_Room_Type 6,room_type_reserved_Room_Type 7,market_segment_type_Complementary,market_segment_type_Corporate,market_segment_type_Offline,market_segment_type_Online
1,0,0,2,0,-0.7032119657158546,0,0,0,-0.07120048732836448,1,0,False,False,False,False,False,False,False,False,False,False,False,False,True
2,0,0,2,0,-0.92450864712837,0,0,0,-1.3803547306719286,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False
2,1,0,1,0,-0.6682703844401944,0,0,0,0.44107726006694326,0,1,False,False,False,False,False,False,False,False,False,False,False,False,True
3,0,2,3,1,0.8808063854474133,0,0,0,1.2052248999316104,2,1,False,False,False,False,False,True,False,False,False,False,False,False,True
1,0,1,2,0,0.007266853555905214,0,0,0,-1.2380553563954544,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False
2,0,1,3,0,-0.8662726783356028,0,0,0,-0.3842591107366081,2,0,False,False,False,False,False,False,False,False,False,False,False,False,True
2,0,1,2,0,-0.7730951282671753,0,0,0,0.7541358834751869,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True
2,0,2,0,0,-0.633328803164534,0,0,0,-0.20496189914825047,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True
2,0,1,2,0,0.9623367417572873,0,0,0,-0.5265584850130824,0,1,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,0,3,0,0.9390423542401805,0,0,0,0.1849383863692894,0,1,False,False,False,False,False,False,False,False,False,False,False,True,False
3,0,0,3,0,0.5546849602079169,0,0,0,0.9732769198609571,2,0,False,False,False,False,False,False,False,False,False,False,False,False,True
2,0,0,2,0,1.4631660733750853,0,0,0,-0.09966036218365937,0,1,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,0,3,0,-0.8313310970599425,0,0,0,0.2987778857904689,1,0,False,False,False,False,False,False,False,False,False,False,False,False,True
2,0,2,1,0,-0.8196839033013891,0,0,0,-1.067296107263685,0,0,False,False,True,False,False,False,False,False,False,False,False,False,True
1,0,1,0,0,-0.9710974221625838,0,0,0,-1.101447957090039,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False
2,0,2,1,0,0.7526872541033254,0,0,0,-0.07120048732836448,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False
2,0,0,2,0,-0.5401512530961065,0,0,0,0.1564785115139945,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False
2,0,2,0,0,-0.43532650926912553,0,0,0,-0.512328547585435,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False
2,0,0,1,0,-0.9361558408869235,0,0,0,0.04263901209281501,2,0,False,False,False,False,False,False,False,False,False,False,False,False,True
2,0,0,1,0,-0.9012142596112631,0,0,0,0.7541358834751869,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,0,0,0,-0.9128614533698166,0,0,0,-2.945647847713147,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True
2,0,2,4,0,-0.7032119657158546,0,0,0,0.41688636643994276,1,0,False,False,False,False,False,True,False,False,False,False,False,False,True
2,0,1,1,0,0.5197433789322566,0,0,0,0.35854362298658793,1,0,False,False,True,False,False,False,False,False,False,False,False,False,True
1,0,1,3,0,-0.5867400281303202,0,0,0,2.717867248490533,2,0,False,False,False,False,False,False,False,False,False,False,False,False,True
1,0,4,8,0,2.581296674196216,0,0,0,-0.8410401021640908,0,1,False,False,False,False,False,False,False,False,False,False,False,False,True
1,0,0,3,0,0.9739839355158407,0,0,0,-5.0800190127303077e-05,1,1,False,False,True,False,False,False,False,False,False,False,False,False,True
2,0,1,2,0,-0.6216816094059806,0,0,0,-0.2436673289514515,1,0,False,False,False,False,False,True,False,False,False,False,False,False,True
2,0,2,5,0,0.7876288353789858,0,0,0,-0.5592873410966718,1,0,False,False,False,False,False,True,False,False,False,False,False,False,True
2,0,0,1,0,-0.9943918096796907,0,0,0,-2.945647847713147,2,0,False,False,False,False,False,False,False,False,True,True,False,False,False
2,0,2,2,0,-0.47026809054478586,0,0,0,-0.7607832550721594,0,0,False,False,False,True,False,False,False,False,False,False,False,False,True
2,0,1,5,0,3.0704788120554602,0,0,0,0.56430851819037,0,1,False,False,False,False,False,False,False,False,False,False,False,True,False
2,0,0,3,0,0.6711568977934513,0,0,0,-0.09966036218365937,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,2,1,0,-0.8546254845770493,0,0,0,1.1810340063046099,0,1,False,False,False,False,False,False,False,False,False,False,False,False,True
1,0,0,3,0,-0.16744105282239638,0,0,0,0.4695371349222381,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,1,0,0,-0.7032119657158546,0,0,0,0.12801863665869964,0,1,False,False,False,False,False,False,False,False,False,False,False,False,True
2,0,2,1,0,-0.47026809054478586,0,0,0,-0.2391137489746044,1,0,False,False,True,False,False,False,False,False,False,False,False,False,True
1,0,0,2,0,3.3966002372949564,0,0,0,-0.3842591107366081,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False
2,0,1,2,0,0.8808063854474133,0,0,0,0.7541358834751869,0,1,True,False,False,True,False,False,False,False,False,False,False,True,False
2,0,4,10,0,-0.9128614533698166,0,0,0,-0.42979491050507973,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True
2,0,1,2,0,0.07715001610722586,0,0,0,0.40977139772611904,2,0,False,False,False,False,False,False,False,False,False,False,False,False,True
2,0,0,3,0,-0.9827446159211373,0,0,0,-0.09966036218365937,0,0,False,False,False,False,False,False,False,True,False,False,False,False,True
2,0,0,2,0,-0.92450864712837,0,0,0,0.1849383863692894,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False
1,0,2,1,0,2.2901168302323796,0,0,0,-2.945647847713147,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True
2,0,1,3,0,0.5663321539664704,0,0,0,0.3260993656515518,1,0,False,False,False,True,False,False,False,False,False,False,False,False,True
2,0,0,1,0,-0.33050176544214455,0,0,0,0.32837615563997574,2,0,False,False,False,False,False,True,False,False,False,False,False,False,True
2,0,2,1,0,0.17032756617565337,0,0,0,-0.8894218894180921,2,0,False,False,False,False,False,False,False,False,False,False,False,False,True
2,0,1,3,0,2.3483527990251467,0,0,0,-0.09112239972707098,0,1,False,False,False,False,False,False,False,False,False,False,False,False,True
2,0,2,1,0,1.3583413295481044,0,0,0,-0.3842591107366081,0,1,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,1,0,0,-0.9478030346454769,0,0,0,-0.41271898559190295,1,0,False,False,True,False,False,False,False,False,False,False,False,False,True
2,0,1,2,0,1.4165772983408715,0,0,0,-0.6475129531480857,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False
2,0,1,2,0,-0.842978290818496,0,0,0,0.6309046253517601,1,0,False,False,True,False,False,False,False,False,False,False,False,False,True
2,0,1,1,0,2.2085864739225056,0,0,0,-1.1583677068006288,0,1,False,False,False,False,False,False,False,False,False,False,False,True,False
2,0,1,3,0,1.9174066299586696,0,0,0,-0.24195973646013372,0,1,False,False,False,False,False,False,False,False,False,False,False,True,False
2,0,1,2,0,2.185292086405399,0,0,0,-0.24195973646013372,0,1,False,False,False,False,False,False,False,False,False,False,False,True,False
2,0,1,0,0,0.19362195369276025,0,0,0,0.12801863665869964,1,1,False,False,True,False,False,False,False,False,False,False,False,False,True
2,0,0,1,0,0.6595097040348978,0,0,0,-0.35864522336684257,1,1,False,False,False,False,False,False,False,False,False,False,False,False,True
2,0,0,2,0,2.592943867954769,0,0,0,-1.4657343552378133,0,1,False,False,False,False,False,False,False,False,False,False,False,False,True
2,0,0,3,0,2.6628270305060897,0,0,0,-0.8111572335660312,0,1,False,False,False,False,False,False,False,False,False,False,False,True,False
2,0,0,2,0,1.2768109732382302,0,0,0,0.17924641139823033,0,1,False,False,False,False,False,True,False,False,False,False,False,False,True
1,0,2,1,0,-0.7498007407500684,0,0,0,-0.24195973646013372,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True
2,0,2,1,0,-0.016027533961201667,0,0,0,-0.37572114828001973,1,1,False,False,False,False,False,False,False,False,False,False,False,False,True
3,0,1,1,0,1.4748132671336387,0,0,0,0.7171380461633032,0,1,False,False,False,False,False,True,False,False,False,False,False,False,True
2,0,1,3,0,1.8824650486830092,0,0,0,-0.8410401021640908,0,1,False,False,False,False,False,False,False,False,False,False,False,False,True
2,0,0,2,0,-0.5401512530961065,0,0,0,-0.05697054990071705,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False
2,0,1,5,0,-0.5168568655789996,0,0,0,-0.9534566078425055,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,0,1,0,-0.35379615295925143,0,0,0,-0.6973177341448518,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False
2,0,1,2,0,2.383294380300807,0,0,0,-0.8965368581319159,0,1,False,False,False,False,False,False,False,False,False,False,False,True,False
2,0,2,3,0,-0.5983872218888737,0,0,0,-0.8111572335660312,0,0,False,False,False,False,False,True,False,False,False,False,False,True,False
2,0,1,2,0,1.3117525545138906,0,0,0,-0.3842591107366081,0,1,False,False,False,False,False,False,False,False,False,False,False,True,False
2,0,2,2,0,-0.9710974221625838,0,0,0,-0.41271898559190295,2,0,False,False,True,False,False,False,False,False,False,False,False,False,True
1,0,0,2,0,-0.9827446159211373,0,0,0,-0.3842591107366081,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False
2,1,0,2,0,-0.17908824658094982,0,0,0,-0.6594661005873096,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False
2,0,2,1,0,-0.8196839033013891,0,0,0,1.2094938811599047,1,0,False,False,False,False,False,True,False,False,False,False,False,False,True
3,0,1,2,0,1.533049235926406,0,0,0,1.588010216735327,1,1,False,False,False,False,False,True,False,False,False,False,False,False,True
2,0,0,2,0,0.1819747599342068,0,0,0,0.5634547219447111,0,1,False,False,False,False,False,True,False,False,False,False,False,False,True
2,0,0,3,0,0.3683298600710619,0,0,0,0.30731584824705727,1,0,False,False,False,False,False,False,False,False,False,False,False,False,True
2,0,0,3,0,0.8691591916888598,0,0,0,-0.9534566078425055,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,0,1,0,-0.9827446159211373,0,0,0,0.6687562589093022,1,0,False,False,True,False,False,False,False,False,False,False,False,False,True
2,2,1,2,0,-0.03932192147830855,0,0,0,1.844149090432981,0,1,False,False,False,False,False,False,False,True,False,False,False,False,True
2,0,2,0,0,1.2884581669967836,0,0,0,1.024504694600488,0,1,True,False,False,False,False,False,False,False,False,False,False,False,True
2,0,2,2,0,1.637873979753387,0,0,0,-0.9534566078425055,1,0,False,False,False,False,False,False,False,False,False,False,False,True,False
2,1,1,2,0,-0.4586208967862324,0,0,0,-0.025664687559892853,1,0,False,False,False,False,False,True,False,False,False,False,False,False,True
2,0,1,1,0,2.115408923854078,0,0,0,0.3329297356168228,0,1,False,False,False,False,False,True,False,False,False,False,False,False,True
2,0,2,4,0,0.4149186351052756,0,0,0,-1.166905669257217,0,0,False,False,True,False,False,False,False,False,False,False,False,True,False
2,0,0,3,0,0.06550282234867241,0,0,0,-0.6475129531480857,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False
2,0,2,2,0,-0.5983872218888737,0,0,0,-0.8453090833923851,0,0,False,False,False,False,False,True,False,False,False,False,False,True,False
2,0,0,1,0,-0.14414666530528952,0,0,0,-0.09966036218365937,1,1,False,False,True,False,False,False,False,False,False,False,True,False,False
2,0,0,3,0,0.2052691474513137,0,0,0,-0.6688578592895569,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False
2,0,2,4,0,-0.8080367095428356,0,0,0,-0.8168492085370903,2,1,False,False,True,False,False,False,False,False,False,False,False,False,True
2,0,0,2,0,2.4764719303692346,0,0,0,-0.8111572335660312,0,1,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,0,2,0,-0.3188545716835911,0,0,0,-0.640397984434262,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False
2,0,1,1,0,0.05385562859011898,0,0,0,1.9466046399120422,1,0,False,False,False,False,False,False,False,False,False,False,False,False,True
2,1,1,0,0,-0.7032119657158546,0,0,0,2.362118812799347,2,0,False,False,False,False,False,False,False,False,False,False,False,False,True
1,0,0,1,1,-0.9827446159211373,0,0,0,-1.0388362324083902,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False
2,0,2,2,0,-0.3654433467178049,0,0,0,-0.8965368581319159,0,1,False,False,False,False,False,False,False,False,False,False,False,False,True
1,0,2,2,0,-0.7148591594744081,0,0,0,0.8537454454687189,1,0,False,False,False,False,False,False,False,False,False,False,False,False,True
2,0,0,2,0,0.10044440362433274,0,0,0,-0.512328547585435,1,0,False,False,True,False,False,False,False,False,False,False,False,False,True
2,0,2,2,0,2.161997698888292,0,0,0,-0.23626776148907466,0,1,False,False,False,False,False,False,False,False,False,False,False,False,True
2,0,1,3,0,-0.41203212175201864,0,0,0,-0.11531329335407146,1,1,False,False,False,False,False,False,False,False,False,False,False,False,True
2,0,0,2,0,3.0355372307798,0,0,0,0.32723776064576376,1,1,True,False,False,False,False,False,False,False,False,False,False,True,False
2,0,1,5,0,-0.5168568655789996,0,0,0,-0.9534566078425055,1,0,False,False,False,False,False,False,False,False,False,False,False,True,False
2,0,0,2,0,-0.9943918096796907,0,0,0,0.7541358834751869,1,0,False,False,True,False,False,False,False,False,False,False,False,False,True
2,0,0,3,0,0.29844669751974123,0,0,0,0.3872880965904359,1,0,False,False,False,False,False,True,False,False,False,False,False,False,True
2,0,2,1,0,2.7327101930574105,0,0,0,-0.24338273020289838,1,0,False,False,False,True,False,False,False,False,False,False,False,False,True
2,1,1,2,0,-0.9943918096796907,0,0,0,0.44107726006694326,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True
1,0,1,5,0,3.0704788120554602,0,0,0,-0.19443174545179123,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False
3,0,2,1,0,-0.27226579664937733,0,0,0,0.9732769198609571,2,0,False,False,False,False,False,True,False,False,False,False,False,False,True
2,0,0,1,0,-0.35379615295925143,0,0,0,-0.2561896738877812,0,0,False,False,True,False,False,False,False,False,False,False,False,False,True
2,0,0,4,0,0.6012737352421307,0,0,0,0.12659564291593497,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True
2,0,1,0,0,2.3367056052665935,0,0,0,-0.3842591107366081,0,1,False,False,False,False,False,False,False,False,False,False,False,True,False
2,0,0,1,0,-0.35379615295925143,0,0,0,0.014179137237520133,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False
1,0,0,1,0,-0.4003849279934652,0,0,0,0.46099917246564975,0,1,False,False,False,False,False,True,False,False,False,False,False,False,True
2,0,0,3,0,-0.9710974221625838,0,0,0,-0.5265584850130824,2,0,False,False,False,False,False,False,False,False,False,False,False,True,False
2,0,0,2,0,-0.92450864712837,0,0,0,0.9818148823175459,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True
2,0,2,3,0,0.25185792248552746,0,0,0,0.8281315580989533,1,0,False,False,False,False,False,True,False,False,False,False,False,False,True
1,0,1,0,0,-0.9594502284040304,0,0,0,-1.0103763575530953,0,0,False,False,True,False,False,False,False,False,False,False,False,False,True
2,0,0,1,0,-0.8895670658527097,1,0,5,-2.945647847713147,2,0,False,False,False,False,False,True,False,False,False,True,False,False,False
2,0,1,2,0,0.7177456728276651,0,0,0,-0.40560401687807923,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True
2,1,2,3,0,2.581296674196216,0,0,0,1.5623963293655614,1,1,False,False,False,False,False,False,False,True,False,False,False,False,True
2,0,0,3,0,0.5663321539664704,0,0,0,0.17924641139823033,0,1,False,False,False,False,False,True,False,False,False,False,False,False,True
1,0,1,2,0,-0.7498007407500684,0,0,0,3.0309258718987766,1,0,False,False,False,False,False,True,False,False,False,False,False,False,True
